127.0.0.1 - - [23/Nov/2018:09:26:02 +0800] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/css/plugins/jquery.jgrowl.css HTTP/1.1" 200 2021
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/js/plugins/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 200 210463
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/js/plugins/jquery-1.7.min.js HTTP/1.1" 200 94020
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/css/plugins/jquery.tagsinput.css HTTP/1.1" 200 925
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/css/plugins/fullcalendar.css HTTP/1.1" 200 12406
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/js/plugins/jquery.cookie.js HTTP/1.1" 200 1782
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/js/plugins/jquery.uniform.min.js HTTP/1.1" 200 9323
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/images/patternbg.png HTTP/1.1" 200 126
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/fonts/Roboto-Condensed-webfont.eot? HTTP/1.1" 200 37684
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/images/icons/password.png HTTP/1.1" 200 306
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/images/icons/username.png HTTP/1.1" 200 289
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/images/uniform/sprite.png HTTP/1.1" 200 18012
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:04 +0800] "GET /StudentManager/fonts/Roboto-BoldCondensed-webfont.eot? HTTP/1.1" 200 37340
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "POST /StudentManager/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/index.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/js/plugins/jquery.flot.min.js HTTP/1.1" 200 37554
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/js/plugins/jquery.flot.resize.min.js HTTP/1.1" 200 1239
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/images/thumbs/avatarbig.png HTTP/1.1" 200 16493
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/js/plugins/jquery.slimscroll.js HTTP/1.1" 200 7724
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/js/custom/dashboard.js HTTP/1.1" 200 2902
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:16 +0800] "GET /StudentManager/images/thumbs/avatar.png HTTP/1.1" 200 1473
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/line.ccc.png HTTP/1.1" 200 109
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/icons/flatscreen.white.png HTTP/1.1" 200 337
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/menucollapsed.png HTTP/1.1" 200 875
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/userinfoarrow.png HTTP/1.1" 200 207
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/menuarrow.png HTTP/1.1" 200 2884
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/arrow-active.png HTTP/1.1" 200 21122
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/topheaderbg.png HTTP/1.1" 200 4093
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/icons_sprite.png HTTP/1.1" 200 3631
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/noise.white.png HTTP/1.1" 200 7924
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:17 +0800] "GET /StudentManager/images/default/headerbg.png HTTP/1.1" 200 1144
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:18 +0800] "GET /StudentManager/images/default/icons_sprite2.png HTTP/1.1" 200 2934
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:22 +0800] "GET /StudentManager/images/line.dashed.png HTTP/1.1" 200 128
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:24 +0800] "GET /StudentManager/StudentBasicinfoServlet?page=first HTTP/1.1" 200 14788
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:24 +0800] "GET /StudentManager/images/buttons.png HTTP/1.1" 200 488
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:24 +0800] "GET /StudentManager/images/icons/sprites.png HTTP/1.1" 200 17517
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:27 +0800] "GET /StudentManager/StudentDetailServlet?stuNo=2016243000 HTTP/1.1" 200 6927
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:28 +0800] "GET /StudentManager/images/user/a.png HTTP/1.1" 200 5002
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:34 +0800] "GET /StudentManager/StudentScoreServlet HTTP/1.1" 200 8300
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:49 +0800] "GET /StudentManager/StudentChooseCourseServlet?page=first HTTP/1.1" 200 15133
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:57 +0800] "GET /StudentManager/CourseChooseServlet?courseNo=104 HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:26:58 +0800] "GET /StudentManager/StudentCourseServlet HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:02 +0800] "GET /StudentManager/StudentCourseServlet HTTP/1.1" 200 8555
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:15 +0800] "GET /StudentManager/TeacherStudentServlet HTTP/1.1" 200 7218
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:18 +0800] "GET /StudentManager/TeacherBasicinfoServlet?page=first HTTP/1.1" 200 14851
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/addCourse.jsp HTTP/1.1" 200 6608
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/chosen.jquery.min.js HTTP/1.1" 200 22939
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/custom/elements.js HTTP/1.1" 200 8579
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/charCount.js HTTP/1.1" 200 1571
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/jquery.tagsinput.min.js HTTP/1.1" 200 6400
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/colorpicker.js HTTP/1.1" 200 16692
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/jquery.alerts.js HTTP/1.1" 200 7411
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/ui.spinner.min.js HTTP/1.1" 200 8253
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/jquery.validate.min.js HTTP/1.1" 200 21601
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/custom/forms.js HTTP/1.1" 200 2097
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:28 +0800] "GET /StudentManager/js/plugins/jquery.jgrowl.js HTTP/1.1" 200 13723
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:42 +0800] "GET /StudentManager/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:42 +0800] "GET /StudentManager/login.jsp HTTP/1.1" 200 2456
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:48 +0800] "POST /StudentManager/LoginServlet HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:27:50 +0800] "GET /StudentManager/login.jsp HTTP/1.1" 200 2456
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:00 +0800] "POST /StudentManager/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:00 +0800] "GET /StudentManager/index.jsp HTTP/1.1" 200 5432
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:04 +0800] "GET /StudentManager/TeacherBasicinfoServlet?page=first HTTP/1.1" 200 14848
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:07 +0800] "GET /StudentManager/TeacherBasicinfoServlet?page=next HTTP/1.1" 200 14856
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:19 +0800] "GET /StudentManager/TeacherCourseServlet HTTP/1.1" 200 7487
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:25 +0800] "GET /StudentManager/TeacherStudentServlet HTTP/1.1" 200 8260
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:31 +0800] "GET /StudentManager/ShowStudentScoreServlet?page=first HTTP/1.1" 200 10563
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:42 +0800] "POST /StudentManager/UpdateStudentScoreServlet HTTP/1.1" 200 10563
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:28:59 +0800] "POST /StudentManager/UpdateStudentScoreServlet HTTP/1.1" 200 10563
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/login.jsp HTTP/1.1" 200 2456
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/js/plugins/jquery.cookie.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/js/plugins/jquery.uniform.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/js/plugins/jquery-ui-1.8.16.custom.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/js/custom/general.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/js/plugins/jquery-1.7.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/style.default.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/js/custom/index.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/uniform.tp.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/jquery.ui.autocomplete.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/fonts/roboto.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/jquery.alerts.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/fullcalendar.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/jquery.ui.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/jquery.jgrowl.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/ui.spinner.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/jquery.tagsinput.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/colorbox.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/jquery.chosen.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/css/plugins/colorpicker.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/images/patternbg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/fonts/Roboto-Condensed-webfont.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/images/icons/password.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/images/icons/username.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /StudentManager/images/uniform/sprite.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:11 +0800] "GET /favicon.ico HTTP/1.1" 404 1085
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "POST /StudentManager/LoginServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/index.jsp HTTP/1.1" 200 5435
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/js/plugins/jquery.flot.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/js/plugins/jquery.flot.resize.min.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/js/plugins/jquery.slimscroll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/js/custom/dashboard.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/thumbs/avatarbig.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/thumbs/avatar.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/line.ccc.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/menucollapsed.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/noise.white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/menuarrow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/icons_sprite.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/headerbg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/arrow-active.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/userinfoarrow.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/icons/flatscreen.white.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/fonts/Roboto-BoldCondensed-webfont.woff HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:18 +0800] "GET /StudentManager/images/default/topheaderbg.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:19 +0800] "GET /StudentManager/images/default/icons_sprite2.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:19 +0800] "GET /StudentManager/images/line.dashed.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:21 +0800] "GET /StudentManager/StudentScoreServlet HTTP/1.1" 200 8565
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:42 +0800] "GET /StudentManager/LogoutServlet HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:42 +0800] "GET /StudentManager/login.jsp HTTP/1.1" 200 2456
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:48 +0800] "POST /StudentManager/LoginServlet HTTP/1.1" 200 120
0:0:0:0:0:0:0:1 - - [23/Nov/2018:09:29:50 +0800] "GET /StudentManager/login.jsp HTTP/1.1" 200 2456
